DATA_ID,PRED_ID,DATA_AGGR_CODE,PRED_SOURCE_NAME,PRED_DATABASE_NAME,SAMP_TYPE,TOT_PRED_SAMP_EXAM,TOT_W_FD,PCT_W_FD,TOT_WO_FD,PCT_WO_FD,PRED_DEN,PRED_SEX,PRED_SEX_RATIO,PRED_LIFE_HIST_STAGE,PRED_LEN_TYPE_1,PRED_MIN_LEN_1,PRED_MAX_LEN_1,PRED_MN_LEN_1,PRED_LEN_TYPE_2,PRED_MIN_LEN_2,PRED_MAX_LEN_2,PRED_MN_LEN_2,PRED_LEN_TYPE_3,PRED_MIN_LEN_3,PRED_MAX_LEN_3,PRED_MN_LEN_3,PRED_MIN_AGE,PRED_MAX_AGE,PRED_MN_AGE,PRED_MIN_WT,PRED_MAX_WT,PRED_MN_WT,PRED_TOT_WT,BIOMASS_DEN,STOM_PCT_FULL,STOM_COND_INDEX,TOT_FD_BIOMASS,TOT_FD_VOL,PREDATOR_NOTES,POP_TOT_PRED,POP_PRED_DEN,POP_SEX_RATIO,POP_LIFE_HIST_STAGE,POP_LEN_TYPE,POP_MIN_LEN,POP_MAX_LEN,POP_MN_LEN,POP_MIN_AGE,POP_MAX_AGE,POP_MN_AGE,POP_MIN_WT,POP_MAX_WT,POP_MN_WT,POP_TOT_WT,POP_BIOMASS_DEN,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
REP_2P,Ccar.51,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,620,620,620,CCW,580,580,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.52,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,615,615,615,CCW,605,605,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.53,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,600,600,600,CCW,560,560,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.54,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,578,578,578,CCW,560,560,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.55,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,755,755,755,CCW,690,690,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.56,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,880,880,880,CCW,835,835,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.57,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,805,805,805,CCW,775,775,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.58,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,980,980,980,CCW,890,890,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.59,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,692,692,692,CCW,660,660,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.60,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,810,810,810,CCW,675,675,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.61,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,730,730,730,CCW,600,600,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.62,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,772,772,772,CCW,635,635,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.63,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,826,826,826,CCW,770,770,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.64,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,555,555,555,CCW,550,550,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.65,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,605,605,605,CCW,575,575,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.66,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,juvenile,CCL,160,160,160,CCW,150,150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.67,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,752,752,752,CCW,725,725,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.68,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,1050,1050,1050,CCW,958,958,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.69,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,adult,CCL,890,890,890,CCW,850,850,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.70,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,620,620,620,CCW,620,620,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.71,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,juvenile,CCL,108,108,108,CCW,101,101,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.72,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,690,690,690,CCW,680,680,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.73,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,700,700,700,CCW,690,690,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.74,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,588,588,588,CCW,600,600,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.75,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,890,890,890,CCW,850,850,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.76,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,juvenile,CCL,165,165,165,CCW,155,155,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.77,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,615,615,615,CCW,582,582,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.78,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,juvenile,CCL,160,160,160,CCW,150,150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.79,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,juvenile,CCL,330,330,330,CCW,300,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.80,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,715,715,715,CCW,700,700,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.81,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,758,758,758,CCW,700,700,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.82,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,915,915,915,CCW,850,850,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.83,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,670,670,670,CCW,630,630,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.84,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,600,600,600,CCW,610,610,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.85,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,930,930,930,CCW,885,885,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.86,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,656,656,656,CCW,650,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.87,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,820,820,820,CCW,745,745,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.88,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,880,880,880,CCW,816,816,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.12,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,482,482,482,SCW,368,368,368,CCL,506,506,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCW = 412mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.13,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,588,588,588,SCW,467,467,467,CCL,608,608,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCW = 522mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.14,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,467,467,467,SCW,379,379,379,CCL,483,483,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCW = 434mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.15,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,402,402,402,SCW,314,314,314,CCL,416,416,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC720/721. CCW = 361mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.16,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC718/719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.17,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,260,260,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC722/723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.18,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,589,589,589,SCW,465,465,465,CCL,638,638,638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC724/725. CCW = 549mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.19,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,453,453,453,SCW,356,356,356,CCL,481,481,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC726/727.  CCW = 404mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.20,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,515,515,515,SCW,426,426,426,CCL,551,551,551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC728/729. CCW = 489mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.21,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,484,484,484,SCW,377,377,377,CCL,509,509,509,NA,NA,NA,13900,13900,13900,NA,NA,NA,NA,NA,NA,CCW = 427mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.22,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,460,460,460,SCW,357,357,357,CCL,478,478,478,NA,NA,NA,10800,10800,10800,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC726/727/733. CCW = 410mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.23,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,273,273,273,SCW,210,210,210,CCL,289,289,289,NA,NA,NA,2100,2100,2100,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC734/735. CCW = 240mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.24,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,257,257,257,SCW,208,208,208,CCL,264,264,264,NA,NA,NA,1550,1500,1500,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC738/739. CCW = 242mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.25,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,223,223,223,SCW,182,182,182,CCL,240,240,240,NA,NA,NA,800,800,800,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC736/737. CCW = 210mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.26,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,228,228,228,SCW,182,182,182,CCL,239,239,239,NA,NA,NA,800,800,800,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC736/737. CCW = 214mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.27,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,282,282,282,SCW,226,226,226,CCL,298,298,298,NA,NA,NA,2150,2150,2150,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC740/741. CCW = 245mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.28,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,487,487,487,SCW,378,378,378,CCL,514,514,514,NA,NA,NA,14900,14900,14900,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC718/719/732. CCW = 433mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
Rep_3C,Cmyd.29,Raw,Green Sea Turtles,Chelonia mydas,1,1,1,0,0,NA,NA,NA,NA,SCL,422,422,422,SCW,342,342,342,CCL,446,446,446,NA,NA,NA,9200,9200,9200,NA,NA,NA,NA,NA,NA,Flipper Tag Number: QQC742/743. CCW = 386mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
