DATA_ID,PRED_ID,LOC_ID,LME_NUM,COUNTRY,STATE,GULF_OCTANT,LOCALE_NAME,LOCALE_TYPE,BAY_HIERARC_LEVEL,SAMP_DEP_REALM,LOC_CENTR_LAT,LOC_CENTR_LONG,LOC_POLY_COORDS,PRED_POLY_SHAPEFILE_ID,PRED_CENT_SHAPEFILE_ID,PRED_STAT_SHAPEFILE_ID,LOC_POLY_SOURCE,LOC_POLY_CONF,MAJOR_LOC_NAME,MAJOR_LOC_TYPE,MIN_DEP_LOC,MAX_DEP_LOC,MN_DEP_LOC,MIN_DEP_SAMP,MAX_DEP_SAMP,MN_DEP_SAMP,TIME_ZONE,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,LOC_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
MAM_2B,Ttru.81,NA,5,US,AL,NNE,"Area I, Alabama",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.82,NA,5,US,FL,ENE,"Area II, southwestern FL",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.83,NA,5,US,FL,ESE,"Area III, Florida Keys",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.83,NA,6,US,FL,NA,"Area III, Florida Keys",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Atlantic Ocean,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.84,NA,6,US,FL,NA,"Area IV, southeastern FL",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Atlantic Ocean,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.85,NA,5,US,TX,NNW,"Area I, Mid - upper TX",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.85,NA,5,US,LA,NNW,"Area I, Mid -  western LA",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.85,NA,5,US,MS,NNE,"Area I, Mississippi ",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.85,NA,5,US,AL,NNE,"Area I, Alabama",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.86,NA,5,US,FL,ENE,"Area II, southwestern FL",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.87,NA,5,NA,FL,ESE,"Area III, Florida Keys",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Gulf of Mexico,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.87,NA,6,NA,FL,NA,"Area III, Florida Keys",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Atlantic Ocean,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.88,NA,6,NA,FL,NA,"Area IV, southeastern FL",Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Atlantic Ocean,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.89,NA,NA,NA,NA,NA,Southeastern US,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southeastern US,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.90,NA,NA,NA,NA,NA,Southeastern US,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southeastern US,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,NA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.91,NA,NA,NA,NA,NA,Southeastern US,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southeastern US,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_2B,Ttru.92,NA,NA,NA,NA,NA,Southeastern US,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southeastern US,Gulf/Ocean,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TA,TNA,70,Estuarine,Coastal ,Intertidal,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,NA,NA
MAM_5G,Ttru.1,NA,5,US,TX,WNW,Matagorda Island Gulf Beach,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,CST,1978,6,15,NA,Winter,1979,8,31,NA,Winter,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,20 km SW Pass Cavallo,4/10/2017,Savannah Borrowman,7/12/2017,Gavyn Shealy,NA,NA
MAM_5G,Ttru.2,NA,5,US,TX,WNW,Matagorda Island Gulf Beach,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/17/2017,Savannah Borrowman,7/12/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.1,NA,5,US,TX,WNW,Corpus Christi Region-Kleberg,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,5/17/2017,Landrue Richards,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.1,NA,5,US,TX,WNW,Corpus Christi Region-Kennedy,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,5/17/2017,Landrue Richards,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.2,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.2,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.2,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.3,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.3,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.3,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.4,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.4,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.4,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.5,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.5,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.5,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.6,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.6,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.6,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.7,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.7,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.7,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.8,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.8,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.8,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.9,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.9,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.9,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.10,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.10,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.10,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Winter,1990,6,NA,NA,winter,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.11,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.11,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.11,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.12,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.12,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.12,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.13,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.13,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.13,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.14,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.14,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.14,NA,5,US,TX,WNW,Galveston- Brazoria,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.15,NA,5,US,TX,WNW,Galveston- Harris,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
MAM_2H,Ttru.15,NA,5,US,TX,WNW,Galveston- Galveston,Coastal Waters,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northwestern Gulf of Mexico ,Gulf/Ocean,NA,NA,NA,NA,NA,NA,NA,1986,1,NA,NA,Spring,1990,6,NA,NA,Spring,TNA,WTNA,43,Estuarine,Coastal ,Supratidal,NA,NA,NA,NA,7/17/2017,Gavyn Shealy,NA,NA
