DATA_ID,PRED_ID,PREY_SOURCE_NAME,PREY_DATABASE_NAME,BASIS_OF_PREY_ID,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,PREY_LIFE_HIST_STAGE,PREY_COND_INDEX,PREY_SEX,PREY_SEX_RATIO,PREY_LEN_TYPE,PREY_MIN_LEN,PREY_MAX_LEN,PREY_MN_LEN,PREY_MIN_WIDTH,PREY_MAX_WIDTH,PREY_MN_WIDTH,BIOMASS,BIOMASS_QUALIFIER,PCT_BIOMASS,PCT_BIOMASS_QUALIFIER,N_CONS,N_CONS_AVG,N_CONS_QUALIFIER,PCT_N_CONS,PCT_N_CONS_QUALIFIER,VOL_CONS,VOL_CONS_QUALIFIER,PCT_VOL_CONS,PCT_VOL_CONS_QUALIFIER,FREQ_OCC,FREQ_OCC_QUALIFIER,PCT_FREQ_OCC,PCT_FREQ_OCC_QUALIFIER,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
AVE_1C,Aame.1,Cerithidea pliculosa,Cerithideopsis pliculosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Cerithium,Cerithium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Pyrgocythara,Pyrgocythara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Acteon,Acteon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Laevicardium,Laevicardium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Tellina,Tellina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Mullina,Mulinia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_1C,Aame.1,Mitrella,Mitrella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,12/2/2016,Rebecca Lund,6/12/2017,Theresa Mitchell,6/14/2017,Theresa Mitchell,
AVE_4A,Game.1,Cambarus sp.,Cambarus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Helisoma sp.,Helisoma,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Littorina irrorata,Littoraria irrorata,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Cerithidea aguayoi,Cerithidea aguayoi,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Physa sp. ,Physa,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Gryllidae,Gryllidae,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,NA,TR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Quercus virginiana,Quercus virginiana,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4A,Game.1,Cyperus sp. ,Cyperus,visual,NA,NA,tuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.32,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Fundulus parvipinnis,Fundulus parvipinnis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Syngnathus auliscus,Syngnathus auliscus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Exerpes asper,Exerpes asper,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Paraclinus integripinnis,Paraclinus integripinnis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Hypsoblennius gentilis,Hypsoblennius gentilis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Quietula y-cauda,Quietula y-cauda,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Paralichthys californicus,Paralichthys californicus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.1,Hypsopsetta guttulata,Hypsopsetta guttulata,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Anchovy spp. ,Anchovy,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Belonesox belizanus,Belonesox belizanus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Cyprinodon artifrons,Cyprinodon artifrons,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Eucinostomus harengulus,Eucinostomus harengulus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Eucinostomus spp.,Eucinostomus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Floridichthys polyommus,Floridichthys polyommus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Fundulus grandissimus,Fundulus grandissimus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Fundulus persimilis,Fundulus persimilis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Gambusia yucatana,Gambusia yucatana,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Garmanella pulchra,Garmanella pulchra,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Menidia colei,Menidia colei,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Cichlasoma urophthalmus,Cichlasoma urophthalma,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Poecilia velifera,Poecilia velifera,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Poecilia spp.,Poecilia,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Strongylura marina,Strongylura marina,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.2,Unidentified,Matter,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Alosa chrysochloris,Alosa chrysochloris,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Mugil spp.,Mugil,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Menidia peninsulae,Menidia peninsulae,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,NA,NA,NA,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Strongylura marina,Strongylura marina,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Fundulus similis,Fundulus similis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Cyprinodon variegatus,Cyprinodon variegatus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Lagodon rhomboids,Lagodon rhomboides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Leiostomus xanthurus ,Leiostomus xanthurus ,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Umbrina coroides,Umbrina coroides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Penaeus duorarum,Penaeus duorarum,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.3,Unidentified,Matter,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Alosa chrysochloris,Alosa chrysochloris,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Mugil spp.,Mugil,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Menidia peninsulae,Menidia peninsulae,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,NA,NA,NA,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Strongylura marina,Strongylura marina,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Fundulus similis,Fundulus similis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Cyprinodon variegatus,Cyprinodon variegatus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591,NA,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Lagodon rhomboids,Lagodon rhomboides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Leiostomus xanthurus ,Leiostomus xanthurus ,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Umbrina coroides,Umbrina coroides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Penaeus duorarum,Penaeus duorarum,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.4,Unidentified,Matter,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Alosa chrysochloris,Alosa chrysochloris,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Menidia peninsulae,Menidia peninsulae,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Strongylura marina,Strongylura marina,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Fundulus similis,Fundulus similis,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Cyprinodon variegatus,Cyprinodon variegatus,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Lagodon rhomboids,Lagodon rhomboides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Leiostomus xanthurus ,Leiostomus xanthurus ,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Umbrina coroides,Umbrina coroides,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
AVE_4H,Eruf.5,Penaeus duorarum,Penaeus duorarum,visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2017,Michael Brode,yes,Michael Brode,5/19/2017,Theresa Mitchell,
